TEST_ITEM_COMMUNICATIONKEY,window_size,block_size,num_twins,MSE
1088112515,6,28,10,219154.17321632648
1088136910,6,28,10,43271.29217142856
1088218093,6,28,10,159282.10543673468
1089781589,6,28,10,326328.56564081635
1089827822,6,28,10,48787.54137959184
1091814217,6,28,10,243811.7604816326
1093205481,6,28,10,205139.3039265306
1093460235,6,28,10,254555.46755918366
1100406492,6,28,10,82512.07571428573
1104772642,6,28,10,39121.56159999999
1105145372,6,28,10,22615.897959183672
1105151446,6,28,10,32746.179681632642
1105152913,6,28,10,28274.958236734696
1107699346,6,28,10,1105619.759542857
1107705014,6,28,10,205802.09097142852
1108166267,6,28,10,89649.31660408164
1178366721,6,28,10,142967.51033469386
1182041425,6,28,10,81098.29972244898
1276335264,6,28,10,464927.6789877551
1285920100,6,28,10,317313.36048163264
1354957437,6,28,10,265829.65429387754
1402591736,6,28,10,67832.02921632654
1556889332,6,28,10,87362.82229387756
1561695466,6,28,10,14550.87734693877
1574713555,6,28,10,981948.0641306122
1582267634,6,28,10,465560.63257959177
1585619152,6,28,10,224242.0288244898
1594262232,6,28,10,160348.38347755102
1594263670,6,28,10,137333.3281306122
1594271549,6,28,10,84465.53543673469
1617994924,6,28,10,75209.8906122449
1711757436,6,28,10,150822.3492163265
716679764,6,29,10,441426.4920489796
735286989,6,29,10,87471.59660408164
796628327,6,29,10,17574.361428571425
803656013,6,29,10,886928.8635428571
804245827,6,29,10,9871.08547755102
807444298,6,29,10,19684.916073469387
811224241,6,29,10,395847.5663265306
811350832,6,29,10,591017.4385224489
811405342,6,29,10,32670.42751836733
813036796,6,29,10,14884.825885714283
815378026,6,29,10,159187.46347755103
821340660,6,29,10,44153.45804897959
821851364,6,29,10,287745.8548244898
824008632,6,29,10,617340.7384816327
824014002,6,29,10,8565.07111020408
824093461,6,29,10,17587.9456244898
829628090,6,29,10,2241625.3469387754
830443285,6,29,10,69867.45870204084
831771058,6,29,10,321151.58762448985
831990789,6,29,10,360330.2865306123
832793358,6,29,10,334327.0386612244
832928980,6,29,10,38444.85527346937
832932915,6,29,10,333186.2564163265
832947522,6,29,10,66015.13086530613
832962701,6,29,10,606503.0747020409
833085457,6,29,10,197156.3753387755
833087665,6,29,10,357721.8131918367
836346869,6,29,10,25015.03780408163
836353167,6,29,10,621974.7539918366
837663879,6,29,10,304397.92780408164
837668025,6,29,10,446496.2946938775
837717257,6,29,10,4522.340726530613
842058910,6,29,10,1444217.1940816327
845044335,6,29,10,221876.99555918365
847162421,6,29,10,61513.96619591837
848151556,6,29,10,746452.0840489796
848764870,6,29,10,281387.5325632653
850549205,6,29,10,96056.55493061226
850562202,6,29,10,33841.48841632653
850564755,6,29,10,233414.9947020408
850575936,6,29,10,265373.6610204081
856030354,6,29,10,9521.096848979592
856030824,6,29,10,13043.264416326534
856065671,6,29,10,11568.902857142855
860861951,6,29,10,45011.68897959185
863526628,6,29,10,781967.9821306122
868192553,6,29,10,1492.938775510204
869459445,6,29,10,250326.2968489796
929877038,6,29,10,19213.130277551016
943969594,6,29,10,417608.1944163266
943981017,6,29,10,188791.84062040815
1030393072,6,29,10,68123.03159999999
1035064903,6,29,10,50380.55627755102
1035065755,6,29,10,49456.301020408166
1035556462,6,29,10,4286.368359183674
1037689383,6,29,10,115693.45811428568
1061289615,6,29,10,284389.6834612245
1062867487,6,29,10,40188.95049795918
1063668113,6,29,10,41544.07836734694
1063721481,6,29,10,378392.9692734693
1064483626,6,29,10,231129.57759999996
1064587225,6,29,10,11204.276440816328
1064614421,6,29,10,148460.47049795924
1064646595,6,29,10,134704.02909387756
1066797131,6,29,10,62494.40015510205
1069872187,6,29,10,64362.211461224484
1085391770,6,29,10,46038.41782857143
1088105426,6,29,10,84056.12035918365
1088112515,6,29,10,254938.60253877557
1088136910,6,29,10,54929.12329795918
1088218093,6,29,10,69130.97978775509
1089781589,6,29,10,409816.9068081632
1089827822,6,29,10,58824.85991020408
1091814217,6,29,10,165974.2199102041
1093205481,6,29,10,156386.67163265307
1093460235,6,29,10,250375.7620897959
1100406492,6,29,10,77524.71688979593
1104772642,6,29,10,41715.67147755102
1105145372,6,29,10,26268.960000000003
1105151446,6,29,10,36543.04831836735
1105152913,6,29,10,28773.18023673469
1107699346,6,29,10,977801.8447020407
1107705014,6,29,10,223703.37554285716
1108166267,6,29,10,103923.98768163264
1178366721,6,29,10,145495.43137959184
1182041425,6,29,10,116425.51918367342
1276335264,6,29,10,416018.639110204
1285920100,6,29,10,365346.85714285716
1354957437,6,29,10,410040.29207346943
1402591736,6,29,10,92605.06066122449
1556889332,6,29,10,109216.67470204087
1561695466,6,29,10,13155.103828571428
1574713555,6,29,10,1041881.7937632652
1582267634,6,29,10,469030.75444081624
1585619152,6,29,10,173907.20342040822
1594262232,6,29,10,196208.10285714283
1594263670,6,29,10,245609.65657959186
1594271549,6,29,10,134362.56607346938
1617994924,6,29,10,112509.82478367344
1711757436,6,29,10,153035.40326530614
716679764,6,30,10,403090.3475183673
735286989,6,30,10,97424.48081632651
796628327,6,30,10,15123.428277551022
803656013,6,30,10,835416.5026204081
804245827,6,30,10,15396.399502040818
807444298,6,30,10,21411.681134693878
811224241,6,30,10,433332.20959999994
811350832,6,30,10,602486.7281306122
811405342,6,30,10,42023.91735510204
813036796,6,30,10,14670.101640816323
815378026,6,30,10,135960.0143346939
821340660,6,30,10,37585.44995102039
821851364,6,30,10,526218.1331918365
824008632,6,30,10,449801.4439510205
824014002,6,30,10,7556.557542857143
824093461,6,30,10,11967.169012244902
829628090,6,30,10,2130502.069257143
830443285,6,30,10,113239.22588571426
831771058,6,30,10,219763.2236734694
831990789,6,30,10,545114.8775510204
832793358,6,30,10,352008.0120408163
832928980,6,30,10,45770.867551020405
832932915,6,30,10,266413.3949061224
832947522,6,30,10,92299.11427755101
832962701,6,30,10,592210.2448979592
833085457,6,30,10,230571.09788571432
833087665,6,30,10,363662.46428571426
836346869,6,30,10,19607.495706122445
836353167,6,30,10,669234.8442367348
837663879,6,30,10,287599.0711755102
837668025,6,30,10,443058.4184408163
837717257,6,30,10,5841.436604081635
842058910,6,30,10,1364783.134522449
845044335,6,30,10,220969.23535510205
847162421,6,30,10,47610.83546122449
848151556,6,30,10,905686.0246448981
848764870,6,30,10,277862.06517551024
850549205,6,30,10,92899.683722449
850562202,6,30,10,31883.223542857144
850564755,6,30,10,239408.17530612246
850575936,6,30,10,204281.3186204082
856030354,6,30,10,11229.877640816325
856030824,6,30,10,13480.412040816333
856065671,6,30,10,5569.164604081635
860861951,6,30,10,56049.88489795919
863526628,6,30,10,828297.3938285715
868192553,6,30,10,1369.789542857143
869459445,6,30,10,201751.9227020408
929877038,6,30,10,22043.627583673464
943969594,6,30,10,492346.0007836734
943981017,6,30,10,198472.8746448979
1030393072,6,30,10,56188.41106938775
1035064903,6,30,10,41342.66888979592
1035065755,6,30,10,40235.92309387756
1035556462,6,30,10,3477.338318367347
1037689383,6,30,10,131841.38196734694
1061289615,6,30,10,291836.5862122449
1062867487,6,30,10,33168.90399183674
1063668113,6,30,10,56873.11734693877
1063721481,6,30,10,369576.2715020409
1064483626,6,30,10,243875.6509714286
1064587225,6,30,10,12773.538906122449
1064614421,6,30,10,161853.8685632653
1064646595,6,30,10,124380.75489795917
1066797131,6,30,10,74260.38839999998
1069872187,6,30,10,117140.94762448978
1085391770,6,30,10,67477.62419591837
1088105426,6,30,10,62181.14203265308
1088112515,6,30,10,303300.4600489796
1088136910,6,30,10,55421.9610122449
1088218093,6,30,10,213634.55819591833
1089781589,6,30,10,313133.3666857142
1089827822,6,30,10,59522.31660408164
1091814217,6,30,10,164269.73701224485
1093205481,6,30,10,192715.20591020404
1093460235,6,30,10,185092.19535510204
1100406492,6,30,10,76914.16927346941
1104772642,6,30,10,53047.889591836734
1105145372,6,30,10,23644.049461224487
1105151446,6,30,10,40180.566359183664
1105152913,6,30,10,34108.09586938776
1107699346,6,30,10,891708.7338040818
1107705014,6,30,10,212410.30011428572
1108166267,6,30,10,127296.66137959185
1178366721,6,30,10,135925.08959183676
1182041425,6,30,10,57374.50076734691
1276335264,6,30,10,633108.1082122449
1285920100,6,30,10,364194.8975020409
1354957437,6,30,10,305070.5083673469
1402591736,6,30,10,40238.47964081633
1556889332,6,30,10,157732.26066122449
1561695466,6,30,10,10056.938742857146
1574713555,6,30,10,1378751.0625632652
1582267634,6,30,10,488853.54775510216
1585619152,6,30,10,195828.15888979594
1594262232,6,30,10,180301.5125795919
1594263670,6,30,10,159934.35084897955
1594271549,6,30,10,113145.43964081633
1617994924,6,30,10,92719.63670204079
1711757436,6,30,10,143303.9635591837
716679764,8,1,10,189182.7351102041
735286989,8,1,10,8612.078195918364
796628327,8,1,10,13225.40097142857
803656013,8,1,10,575969.8998857143
804245827,8,1,10,8411.649795918367
807444298,8,1,10,11519.866865306121
811224241,8,1,10,322473.00698775507
811350832,8,1,10,568788.0267346939
811405342,8,1,10,8913.962906122451
813036796,8,1,10,12862.78004897959
815378026,8,1,10,21752.2397632653
821340660,8,1,10,14730.825273469382
821851364,8,1,10,110212.94354285719
824008632,8,1,10,316488.26448979595
824014002,8,1,10,1454.6130612244897
824093461,8,1,10,8512.967142857138
829628090,8,1,10,1916988.645379592
830443285,8,1,10,21775.196734693884
831771058,8,1,10,232315.18168163265
831990789,8,1,10,275089.2771510203
832793358,8,1,10,280749.97938775504
832928980,8,1,10,16895.0444
832932915,8,1,10,280531.5204816326
832947522,8,1,10,46158.18403265306
832962701,8,1,10,593385.5964979592
833085457,8,1,10,30912.907461224517
833087665,8,1,10,174021.4693877551
836346869,8,1,10,18421.53959183674
836353167,8,1,10,637851.8913959183
837663879,8,1,10,295235.29680816334
837668025,8,1,10,374757.69641632645
837717257,8,1,10,1243.3156816326527
842058910,8,1,10,1411933.9349877548
845044335,8,1,10,110197.40489795918
847162421,8,1,10,6739.051191836732
848151556,8,1,10,658387.651355102
848764870,8,1,10,248197.48613061223
850549205,8,1,10,29999.073265306128
850562202,8,1,10,8542.045583673467
850564755,8,1,10,18694.7480489796
850575936,8,1,10,60488.73857142856
856030354,8,1,10,4672.178571428572
856030824,8,1,10,7664.091297959186
856065671,8,1,10,2412.4855102040815
860861951,8,1,10,40446.70918367347
863526628,8,1,10,371050.00029387756
868192553,8,1,10,373.7446857142859
869459445,8,1,10,129179.05554285717
929877038,8,1,10,8163.495869387756
943969594,8,1,10,432730.3475836734
943981017,8,1,10,174305.02866122447
1030393072,8,1,10,52963.864946938775
1035064903,8,1,10,28901.642808163266
1035065755,8,1,10,26647.89285714286
1035556462,8,1,10,1448.5083673469394
1037689383,8,1,10,18625.55574693877
1061289615,8,1,10,278372.7695918367
1062867487,8,1,10,6301.523355102045
1063668113,8,1,10,6549.530644897962
1063721481,8,1,10,324550.2673959183
1064483626,8,1,10,166703.3589795919
1064587225,8,1,10,8571.39163265306
1064614421,8,1,10,152569.97775510204
1064646595,8,1,10,132446.21102857142
1066797131,8,1,10,71746.55235918367
1069872187,8,1,10,9889.668538775511
1085391770,8,1,10,13550.366783673468
1088105426,8,1,10,38490.14265306123
1088112515,8,1,10,198663.4427020408
1088136910,8,1,10,14995.191967346938
1088218093,8,1,10,96552.02098775508
1089781589,8,1,10,116912.24048163267
1089827822,8,1,10,46042.60094693878
1091814217,8,1,10,54385.625559183674
1093205481,8,1,10,30456.22506938775
1093460235,8,1,10,88202.79558367349
1100406492,8,1,10,37602.55734693879
1104772642,8,1,10,30012.29919183673
1105145372,8,1,10,19266.730408163265
1105151446,8,1,10,26650.82249795918
1105152913,8,1,10,11794.71742040816
1107699346,8,1,10,912917.758334694
1107705014,8,1,10,188015.42494693876
1108166267,8,1,10,74143.45962448977
1178366721,8,1,10,75947.57995102038
1182041425,8,1,10,6968.44913469388
1276335264,8,1,10,370591.5090285714
1285920100,8,1,10,313935.34513469384
1354957437,8,1,10,228610.57608979597
1402591736,8,1,10,30927.408979591826
1556889332,8,1,10,23392.492040816338
1561695466,8,1,10,1371.8861306122449
1574713555,8,1,10,798897.3916326528
1582267634,8,1,10,66552.26857142855
1585619152,8,1,10,34245.06122448979
1594262232,8,1,10,14269.360946938767
1594263670,8,1,10,44136.52355918365
1594271549,8,1,10,10345.601502040816
1617994924,8,1,10,54360.119012244904
1711757436,8,1,10,93927.42938775511
716679764,8,2,10,197945.73011428572
735286989,8,2,10,12107.822073469388
796628327,8,2,10,12291.2906122449
803656013,8,2,10,600593.1380489795
804245827,8,2,10,8222.34947755102
807444298,8,2,10,13846.382130612252
811224241,8,2,10,305708.8256
811350832,8,2,10,577763.469844898
811405342,8,2,10,13355.342653061229
813036796,8,2,10,12326.267844897953
815378026,8,2,10,36074.8258857143
821340660,8,2,10,27300.102236734703
821851364,8,2,10,119932.24733877552
824008632,8,2,10,317457.0876408163
824014002,8,2,10,1577.8123999999998
824093461,8,2,10,11179.94131428572
829628090,8,2,10,1818608.5662367344
830443285,8,2,10,28915.847273469368
831771058,8,2,10,232831.37841632654
831990789,8,2,10,209661.10762448973
832793358,8,2,10,285110.47888979595
832928980,8,2,10,18805.468563265313
832932915,8,2,10,291698.67049795925
832947522,8,2,10,63690.20525714286
832962701,8,2,10,618919.1405387756
833085457,8,2,10,45970.03098775509
833087665,8,2,10,165539.97498775515
836346869,8,2,10,18258.957542857137
836353167,8,2,10,517942.2208897958
837663879,8,2,10,297761.56286530616
837668025,8,2,10,368318.2003183674
837717257,8,2,10,2299.3039265306115
842058910,8,2,10,1426744.6639673472
845044335,8,2,10,129879.79437551023
847162421,8,2,10,10927.235028571431
848151556,8,2,10,688389.3640489797
848764870,8,2,10,251993.8920081633
850549205,8,2,10,33997.93380408165
850562202,8,2,10,12026.237804081633
850564755,8,2,10,36347.237551020415
850575936,8,2,10,76755.23457959185
856030354,8,2,10,4989.541706122447
856030824,8,2,10,8548.654522448984
856065671,8,2,10,2580.913338775511
860861951,8,2,10,43678.37384489795
863526628,8,2,10,468370.5623755103
868192553,8,2,10,616.6959918367343
869459445,8,2,10,150489.84505306126
929877038,8,2,10,8868.75326530612
943969594,8,2,10,453715.3834693878
943981017,8,2,10,165727.03159999996
1030393072,8,2,10,53164.64199183674
1035064903,8,2,10,27058.89537959183
1035065755,8,2,10,27675.31066122449
1035556462,8,2,10,1502.9653795918362
1037689383,8,2,10,22830.353265306134
1061289615,8,2,10,281818.17750204075
1062867487,8,2,10,8603.15326530612
1063668113,8,2,10,9967.96297142857
1063721481,8,2,10,336878.97530612245
1064483626,8,2,10,164772.1640816326
1064587225,8,2,10,10810.897665306122
1064614421,8,2,10,150315.3528489796
1064646595,8,2,10,133326.55807346938
1066797131,8,2,10,68301.92048163264
1069872187,8,2,10,14256.163885714286
1085391770,8,2,10,18147.662726530605
1088105426,8,2,10,56301.38986938777
1088112515,8,2,10,218814.2511918367
1088136910,8,2,10,19166.70670204081
1088218093,8,2,10,99044.43509387756
1089781589,8,2,10,153707.58076734695
1089827822,8,2,10,50095.00231836735
1091814217,8,2,10,66212.01684897959
1093205481,8,2,10,50236.36325714287
1093460235,8,2,10,108928.96302857144
1100406492,8,2,10,34450.26135510206
1104772642,8,2,10,29039.933151020417
1105145372,8,2,10,21419.72031836735
1105151446,8,2,10,30492.780408163275
1105152913,8,2,10,13506.888522448982
1107699346,8,2,10,935774.2248081635
1107705014,8,2,10,182242.67725714287
1108166267,8,2,10,62414.37331428571
1178366721,8,2,10,79889.48215510204
1182041425,8,2,10,14682.28351836735
1276335264,8,2,10,278491.0
1285920100,8,2,10,309390.1257142857
1354957437,8,2,10,242421.94367346936
1402591736,8,2,10,33784.26857142857
1556889332,8,2,10,38789.97174693877
1561695466,8,2,10,1808.6590693877552
1574713555,8,2,10,776491.3165306123
1582267634,8,2,10,87830.31264489796
1585619152,8,2,10,52996.167967346904
1594262232,8,2,10,27004.941542857163
1594263670,8,2,10,45282.97347755105
1594271549,8,2,10,15226.382857142857
1617994924,8,2,10,64605.44199183673
1711757436,8,2,10,97525.693477551
716679764,8,3,10,272834.757257143
735286989,8,3,10,17747.465102040816
796628327,8,3,10,12380.85815510204
803656013,8,3,10,603620.3240081633
804245827,8,3,10,7923.098318367349
807444298,8,3,10,13141.784906122444
811224241,8,3,10,347577.2066857142
811350832,8,3,10,582714.071477551
811405342,8,3,10,17737.136620408168
813036796,8,3,10,13530.647926530608
815378026,8,3,10,28630.362212244905
821340660,8,3,10,25393.27571428573
821851364,8,3,10,216180.96192653067
824008632,8,3,10,358851.39372244896
824014002,8,3,10,1896.3635591836733
824093461,8,3,10,9680.419951020409
829628090,8,3,10,1657856.9926530612
830443285,8,3,10,28956.973583673465
831771058,8,3,10,206222.98346938778
831990789,8,3,10,346406.191632653
832793358,8,3,10,283117.5305795918
832928980,8,3,10,26464.056130612247
832932915,8,3,10,267568.05155918375
832947522,8,3,10,57984.672130612234
832962701,8,3,10,616151.9423591837
833085457,8,3,10,50102.84123265309
833087665,8,3,10,168370.9053061225
836346869,8,3,10,17428.929795918368
836353167,8,3,10,649531.6185714285
837663879,8,3,10,291082.0713387755
837668025,8,3,10,393320.91666122456
837717257,8,3,10,2208.333420408163
842058910,8,3,10,1441455.5174775508
845044335,8,3,10,116630.38768163262
847162421,8,3,10,13362.780538775514
848151556,8,3,10,651579.2528571428
848764870,8,3,10,270540.54184489796
850549205,8,3,10,43018.115102040814
850562202,8,3,10,12718.83208979592
850564755,8,3,10,47865.06327346939
850575936,8,3,10,65458.90174693878
856030354,8,3,10,6008.2450285714285
856030824,8,3,10,9215.824130612244
856065671,8,3,10,2672.067134693876
860861951,8,3,10,42329.13086530612
863526628,8,3,10,366800.50729795924
868192553,8,3,10,512.3823346938775
869459445,8,3,10,136399.72913469383
929877038,8,3,10,7518.916114285717
943969594,8,3,10,420686.77599183685
943981017,8,3,10,194524.17224489799
1030393072,8,3,10,53039.091134693874
1035064903,8,3,10,32401.623991836736
1035065755,8,3,10,29615.22615510203
1035556462,8,3,10,1711.9744897959183
1037689383,8,3,10,27837.71719183673
1061289615,8,3,10,284556.7616244898
1062867487,8,3,10,8695.281175510205
1063668113,8,3,10,12262.841632653057
1063721481,8,3,10,361140.17286530614
1064483626,8,3,10,158795.97061224494
1064587225,8,3,10,10406.928032653064
1064614421,8,3,10,155836.5007020408
1064646595,8,3,10,129524.49080816327
1066797131,8,3,10,70425.12688979591
1069872187,8,3,10,21482.281428571427
1085391770,8,3,10,14747.207926530606
1088105426,8,3,10,63397.448253061215
1088112515,8,3,10,230796.026277551
1088136910,8,3,10,12784.040032653063
1088218093,8,3,10,97424.52449795918
1089781589,8,3,10,127760.79591836734
1089827822,8,3,10,42122.02986938775
1091814217,8,3,10,82272.07734693876
1093205481,8,3,10,35936.32035918368
1093460235,8,3,10,108788.71774693878
1100406492,8,3,10,37761.363395918386
1104772642,8,3,10,27141.278195918374
1105145372,8,3,10,19271.48003265306
1105151446,8,3,10,35406.96335510203
1105152913,8,3,10,14470.573673469386
1107699346,8,3,10,895246.666155102
1107705014,8,3,10,177636.0657632653
1108166267,8,3,10,73753.28835918364
1178366721,8,3,10,86592.38611428572
1182041425,8,3,10,17152.398236734698
1276335264,8,3,10,387569.0812734694
1285920100,8,3,10,329173.443877551
1354957437,8,3,10,286360.6812326531
1402591736,8,3,10,39034.08766530613
1556889332,8,3,10,48865.21158367346
1561695466,8,3,10,1749.735151020408
1574713555,8,3,10,752798.835232653
1582267634,8,3,10,129479.9299510204
1585619152,8,3,10,42433.04081632653
1594262232,8,3,10,35004.35653877549
1594263670,8,3,10,54019.8144897959
1594271549,8,3,10,28106.35905306122
1617994924,8,3,10,59715.60081632654
1711757436,8,3,10,98643.45384489794
716679764,8,4,10,229629.4638040816
735286989,8,4,10,19714.026734693878
796628327,8,4,10,15097.299297959185
803656013,8,4,10,530552.8292571427
804245827,8,4,10,9529.315134693878
807444298,8,4,10,12086.873232653055
811224241,8,4,10,289248.85429387755
811350832,8,4,10,599148.343477551
811405342,8,4,10,15600.568848979596
813036796,8,4,10,13739.481763265308
815378026,8,4,10,28888.659681632667
821340660,8,4,10,24408.763951020403
821851364,8,4,10,196590.2554367347
824008632,8,4,10,384223.21484897967
824014002,8,4,10,2807.4127265306124
824093461,8,4,10,12896.021028571431
829628090,8,4,10,1755066.8908081634
830443285,8,4,10,32495.436497959192
831771058,8,4,10,228737.20835918363
831990789,8,4,10,313735.7727020408
832793358,8,4,10,293077.4742857142
832928980,8,4,10,21404.498767346944
832932915,8,4,10,265255.16547755105
832947522,8,4,10,53476.61995102041
832962701,8,4,10,616940.0034204082
833085457,8,4,10,69375.29158367349
833087665,8,4,10,218031.39894693875
836346869,8,4,10,17022.72208979592
836353167,8,4,10,626991.6710122449
837663879,8,4,10,295506.1149061225
837668025,8,4,10,376610.4253061224
837717257,8,4,10,3177.0730693877545
842058910,8,4,10,1435592.6789877547
845044335,8,4,10,108086.82775510207
847162421,8,4,10,17280.134489795924
848151556,8,4,10,640970.9835999999
848764870,8,4,10,262596.82086530613
850549205,8,4,10,40552.553232653074
850562202,8,4,10,16095.60224489796
850564755,8,4,10,46332.98040816327
850575936,8,4,10,108011.71513469388
856030354,8,4,10,5639.640195918366
856030824,8,4,10,8119.380408163268
856065671,8,4,10,3134.3292734693887
860861951,8,4,10,55789.36427755102
863526628,8,4,10,464643.9467346939
868192553,8,4,10,548.6242857142856
869459445,8,4,10,157139.84668571432
929877038,8,4,10,7977.388563265309
943969594,8,4,10,465726.9676653061
943981017,8,4,10,177656.5425632653
1030393072,8,4,10,50487.807346938775
1035064903,8,4,10,31973.54229387755
1035065755,8,4,10,28101.37890612245
1035556462,8,4,10,1780.7237877551022
1037689383,8,4,10,32491.253314285725
1061289615,8,4,10,276377.0815591836
1062867487,8,4,10,10845.25391020408
1063668113,8,4,10,12873.308497959188
1063721481,8,4,10,343951.1308653061
1064483626,8,4,10,194795.24306122452
1064587225,8,4,10,10582.685028571428
1064614421,8,4,10,144594.75999999998
1064646595,8,4,10,131752.483355102
1066797131,8,4,10,69663.72966530609
1069872187,8,4,10,20149.16547755102
1085391770,8,4,10,17426.506089795912
1088105426,8,4,10,60989.07366530613
1088112515,8,4,10,214592.47343673473
1088136910,8,4,10,28667.92509387756
1088218093,8,4,10,132321.58755102044
1089781589,8,4,10,148115.90213061232
1089827822,8,4,10,50595.243061224486
1091814217,8,4,10,83743.26037551022
1093205481,8,4,10,39621.58625306123
1093460235,8,4,10,138841.36714285717
1100406492,8,4,10,46770.606848979594
1104772642,8,4,10,31369.39072653061
1105145372,8,4,10,22084.337395918363
1105151446,8,4,10,31370.762448979585
1105152913,8,4,10,16735.326563265302
1107699346,8,4,10,872999.0813387757
1107705014,8,4,10,195190.24786938773
1108166267,8,4,10,66176.90053877552
1178366721,8,4,10,92002.61788571425
1182041425,8,4,10,25875.770212244897
1276335264,8,4,10,393869.2902122449
1285920100,8,4,10,322626.2291918367
1354957437,8,4,10,248960.59208979594
1402591736,8,4,10,30459.128522448977
1556889332,8,4,10,47495.95490612244
1561695466,8,4,10,3665.4922775510195
1574713555,8,4,10,731380.425665306
1582267634,8,4,10,145542.74725714282
1585619152,8,4,10,56527.93217142859
1594262232,8,4,10,31558.37848163263
1594263670,8,4,10,79844.40374693874
1594271549,8,4,10,27765.654359183674
1617994924,8,4,10,55104.06857142858
1711757436,8,4,10,95720.24127346938
716679764,8,5,10,196227.11486530615
735286989,8,5,10,24947.043028571417
796628327,8,5,10,12837.56829387755
803656013,8,5,10,729176.0773469388
804245827,8,5,10,9402.915624489797
807444298,8,5,10,13362.938865306129
811224241,8,5,10,366142.66510204086
811350832,8,5,10,620494.3501959183
811405342,8,5,10,22005.909053061223
813036796,8,5,10,14632.90164081633
815378026,8,5,10,45474.30298775511
821340660,8,5,10,24372.439999999988
821851364,8,5,10,432339.4280081633
824008632,8,5,10,344985.70849795925
824014002,8,5,10,2760.178114285714
824093461,8,5,10,11152.694359183675
829628090,8,5,10,1659548.7420326532
830443285,8,5,10,29095.35290612245
831771058,8,5,10,234772.55970612244
831990789,8,5,10,407471.04163265316
832793358,8,5,10,281646.79571428575
832928980,8,5,10,27108.60150204081
832932915,8,5,10,257415.14044081635
832947522,8,5,10,49424.64668571429
832962701,8,5,10,579275.9090530612
833085457,8,5,10,101307.73448979591
833087665,8,5,10,150578.2193877551
836346869,8,5,10,17040.97844081632
836353167,8,5,10,625494.3299265305
837663879,8,5,10,295258.60470204084
837668025,8,5,10,391100.3429469387
837717257,8,5,10,2504.548661224489
842058910,8,5,10,1442607.7489306123
845044335,8,5,10,101484.70742040813
847162421,8,5,10,19045.45530612245
848151556,8,5,10,695411.4865224491
848764870,8,5,10,272226.587910204
850549205,8,5,10,32296.838359183665
850562202,8,5,10,16441.146253061223
850564755,8,5,10,46412.83147755101
850575936,8,5,10,84667.92094693874
856030354,8,5,10,5426.592195918368
856030824,8,5,10,7869.530277551018
856065671,8,5,10,4005.030497959184
860861951,8,5,10,41313.36224489796
863526628,8,5,10,454073.386865306
868192553,8,5,10,505.54217142857135
869459445,8,5,10,136528.97988571427
929877038,8,5,10,11923.030889795922
943969594,8,5,10,441416.756767347
943981017,8,5,10,173813.97494693875
1030393072,8,5,10,51869.67506938776
1035064903,8,5,10,29245.679436734692
1035065755,8,5,10,27626.30612244898
1035556462,8,5,10,2153.4172979591845
1037689383,8,5,10,39442.908889795915
1061289615,8,5,10,289036.86604897963
1062867487,8,5,10,11314.632653061224
1063668113,8,5,10,17313.970612244902
1063721481,8,5,10,316070.1275020409
1064483626,8,5,10,195217.49325714284
1064587225,8,5,10,12090.405967346936
1064614421,8,5,10,148967.21060408166
1064646595,8,5,10,131785.2367265306
1066797131,8,5,10,61666.25988571429
1069872187,8,5,10,35244.75350204082
1085391770,8,5,10,17712.139518367356
1088105426,8,5,10,63962.11816326532
1088112515,8,5,10,172863.12080816328
1088136910,8,5,10,26763.91049795918
1088218093,8,5,10,125412.59163265309
1089781589,8,5,10,193244.04408163263
1089827822,8,5,10,53455.85701224489
1091814217,8,5,10,106710.13168163263
1093205481,8,5,10,76183.6710530612
1093460235,8,5,10,127553.13693877548
1100406492,8,5,10,44419.950783673485
1104772642,8,5,10,34078.89423673469
1105145372,8,5,10,21334.931232653067
1105151446,8,5,10,31152.974195918367
1105152913,8,5,10,22957.969461224486
1107699346,8,5,10,944024.9209714285
1107705014,8,5,10,191432.78905306125
1108166267,8,5,10,91041.02115102041
1178366721,8,5,10,69864.6569387755
1182041425,8,5,10,28996.955518367347
1276335264,8,5,10,434093.2183755102
1285920100,8,5,10,316074.76123265305
1354957437,8,5,10,280324.5092163265
1402591736,8,5,10,50194.74137959185
1556889332,8,5,10,28037.261355102026
1561695466,8,5,10,3617.272457142857
1574713555,8,5,10,858659.3093877551
1582267634,8,5,10,144590.490277551
1585619152,8,5,10,80760.44782857146
1594262232,8,5,10,34980.92979591835
1594263670,8,5,10,78858.57478367351
1594271549,8,5,10,26848.63627755102
1617994924,8,5,10,53951.10807346938
1711757436,8,5,10,98602.73469387754
716679764,8,6,10,209294.98203265303
735286989,8,6,10,23916.50523265305
796628327,8,6,10,12247.397706122447
803656013,8,6,10,646659.9890530613
804245827,8,6,10,10626.362212244898
807444298,8,6,10,10941.428767346935
811224241,8,6,10,361059.6119510204
811350832,8,6,10,554976.0420897959
811405342,8,6,10,17804.935510204086
813036796,8,6,10,12506.221216326529
815378026,8,6,10,45308.61743673472
821340660,8,6,10,25178.60776326531
821851364,8,6,10,286125.6538775511
824008632,8,6,10,332051.7487673469
824014002,8,6,10,2490.103926530612
824093461,8,6,10,12687.847640816331
829628090,8,6,10,1766043.482808163
830443285,8,6,10,36197.39513469387
831771058,8,6,10,273189.3410204081
831990789,8,6,10,294366.2948897959
832793358,8,6,10,277980.98305306124
832928980,8,6,10,19385.79045714286
