TEST_ITEM_COMMUNICATIONKEY,BLOCK_SIZE,WINDOW_SIZE,TWIN_NUMBER,MEAN_SAMPLE,MEAN_TEST,BIAS,VARIANCE,CV,RMSE,MAPE,MPE,MAE,WASSERSTEIN
796628327,25,53,8,240.69475004214635,138.0,102.69475004214635,4203.290552340243,26.935688944047207,11.020323441088305,75.55374746069798,74.41648553778722,104.26417149576321,115.62274545776671
803656013,25,53,10,943.0457320145506,239.99999999999997,703.0457320145506,172878.77935033146,44.089796044397,28.579604283195415,293.36064613659187,292.9357216727294,704.0655507278204,801.3784036253967
804245827,25,53,7,213.18083039584891,144.99999999999997,68.18083039584894,3784.9469422172983,28.859031244969113,9.583031079772312,51.665339844448496,47.02126234196478,74.9147427744503,68.03238011163394
716679764,25,57,9,972.6365830229072,553.0,419.6365830229072,182765.54317625202,43.953813432056606,24.475489469028723,83.27267207692434,75.88364973289461,460.4978765853915,516.8085182817044
735286989,25,57,7,890.0193305111574,860.0,30.019330511157364,78050.65032508217,31.389819884786224,16.762566872442044,25.87821318848336,3.4906198268787803,222.55263342095688,216.5146062583195
796628327,25,57,8,239.63534363417065,138.0,101.63534363417065,4123.692622505992,26.79737604349213,10.964599517204562,74.84282802430947,73.6487997349063,103.28310267354709,113.04003455906214
803656013,25,57,10,933.4158109012606,239.99999999999997,693.4158109012606,169970.8231575064,44.16843748626503,28.402807504635096,289.56484865469014,288.92325454219184,694.9556367712563,791.4226454539044
804245827,25,57,7,212.88213646067317,144.99999999999997,67.8821364606732,3884.889704020361,29.278587870856786,9.599832870777448,51.64308707131169,46.8152665246022,74.88247625340195,68.692140898218
716679764,28,1,9,969.5422686476866,553.0,416.54226864768657,199359.20055042268,46.05230731946946,24.710890073363366,84.43030692965662,75.32409921296322,466.89959732100107,609.2205875975499
735286989,28,1,7,909.5794993615435,860.0,49.579499361543526,82408.07255147294,31.560524701588278,17.068041424719446,27.03382205781038,5.765058065295752,232.4908696971693,288.81778997155203
796628327,28,1,8,252.4667969458237,138.0,114.46679694582369,4253.137622791698,25.831548888573437,11.477863795576205,83.79919101476571,82.94695430856788,115.64288360037669,131.94759543673706
803656013,28,1,10,920.5476391688721,239.99999999999997,680.5476391688721,176563.10723724254,45.64610374719841,28.281046691496027,284.1159140102488,283.56151632036347,681.8781936245971,798.4194771933061
804245827,28,1,7,206.4722325774289,144.99999999999997,61.47223257742894,3242.6531882440704,27.579640267370014,9.153923912489095,47.312617661813654,42.39464315684758,68.60329560962978,82.29047205285617
716679764,28,5,9,981.8001472751516,553.0,428.80014727515163,198575.0262423846,45.38780929171573,24.868072863581187,85.91356969547894,77.54071379297497,475.10204041599854,613.6706826539416
735286989,28,5,7,920.0797257103148,860.0,60.07972571031485,82673.53135966822,31.250558504136876,17.13884065684904,27.133694568808547,6.986014617478467,233.3497732917535,285.49017942135436
796628327,28,5,8,249.10346155416593,138.0,111.10346155416593,4290.512960936111,26.29510119849915,11.356706090765588,81.39828016521024,80.50975474939561,112.32962662799011,129.1637675228108
803656013,28,5,10,910.122145492576,239.99999999999997,670.122145492576,166316.95079936154,44.80934288337244,28.00824891279205,279.9719805215614,279.2175606219067,671.9327532517473,780.5534524254243
804245827,28,5,7,206.1759160443421,144.99999999999997,61.17591604434213,3297.0287871786104,27.84988695824366,9.159795647432555,47.19668175658629,42.190286927132505,68.4351885470501,79.23265397630703
716679764,28,9,9,988.8122418514669,553.0,435.81224185146687,202158.9675589705,45.47080794138117,25.02342749188478,86.8971227032532,78.80872366210974,480.54108854899016,617.7599645660066
735286989,28,9,7,917.758031276058,860.0,57.75803127605798,85244.10001936482,31.812952080220843,17.251784698887217,27.611383407758723,6.716050148378831,237.45789730672496,284.04620397051326
796628327,28,9,8,247.67258578650336,138.0,109.67258578650336,4100.3258849815875,25.85420863378789,11.269323204275594,80.27939709866992,79.47288825108939,110.78556799616449,127.0741462161199
