TEST_ITEM_COMMUNICATIONKEY,window_size,block_size,num_twins,MSE
1105145372,14,4,10,20563.904508903503
1105151446,14,4,10,31820.69561019639
1105152913,14,4,10,16997.312738115732
1107699346,14,4,10,928632.9723012248
1107705014,14,4,10,194806.1918656032
1108166267,14,4,10,83713.30615667725
1178366721,14,4,10,83798.84682048426
1182041425,14,4,10,24942.266855664642
1276335264,14,4,10,368171.72190217406
1285920100,14,4,10,316886.1835549461
1354957437,14,4,10,260041.01789332292
1402591736,14,4,10,36056.26540542504
1556889332,14,4,10,45541.36758346016
1561695466,14,4,10,2948.1372354649056
1574713555,14,4,10,812538.7645835172
1582267634,14,4,10,137884.6294884597
1585619152,14,4,10,55207.683248566624
1594262232,14,4,10,36072.47871149593
1594263670,14,4,10,71807.49164634601
1594271549,14,4,10,30786.057015385966
1617994924,14,4,10,61399.38198897822
1711757436,14,4,10,101307.0716300562
716679764,14,5,10,232195.77468378234
735286989,14,5,10,25498.033210574446
796628327,14,5,10,13257.247200847874
803656013,14,5,10,652427.8747273749
804245827,14,5,10,8639.768855495124
807444298,14,5,10,13491.724922164927
811224241,14,5,10,327245.1091425589
811350832,14,5,10,585633.0682938092
811405342,14,5,10,20474.912104700168
813036796,14,5,10,12825.451247046256
815378026,14,5,10,44605.87322581129
821340660,14,5,10,26020.221312994985
821851364,14,5,10,183235.04024176308
824008632,14,5,10,345904.3809438966
824014002,14,5,10,2685.8510153378747
824093461,14,5,10,11797.19603054427
829628090,14,5,10,1760740.882980109
830443285,14,5,10,33084.4443166113
831771058,14,5,10,247749.5017870375
831990789,14,5,10,311554.2070449744
832793358,14,5,10,291823.10052016255
832928980,14,5,10,26313.912769565995
832932915,14,5,10,290319.9784593369
832947522,14,5,10,57867.00772145883
832962701,14,5,10,610530.4118380621
833085457,14,5,10,71324.84075201445
833087665,14,5,10,190019.51480846247
836346869,14,5,10,19595.100342877187
836353167,14,5,10,624059.0504618982
837663879,14,5,10,291178.82124188525
837668025,14,5,10,377070.28757552296
837717257,14,5,10,2859.550102933934
842058910,14,5,10,1434030.5307771438
845044335,14,5,10,128014.88910386653
847162421,14,5,10,16503.91125180444
848151556,14,5,10,689172.0104390071
848764870,14,5,10,265886.8417479133
850549205,14,5,10,43970.02684774193
850562202,14,5,10,14440.514377555124
850564755,14,5,10,52177.486623758916
850575936,14,5,10,88892.66636157456
856030354,14,5,10,6263.521080763172
856030824,14,5,10,8890.941672788551
856065671,14,5,10,3768.8331221494213
860861951,14,5,10,45087.81714751423
863526628,14,5,10,449970.80411490914
868192553,14,5,10,792.1932150251855
869459445,14,5,10,145316.31809171033
929877038,14,5,10,10070.206333351856
943969594,14,5,10,443493.73532403575
943981017,14,5,10,177068.89500296573
1030393072,14,5,10,52093.48452742098
1035064903,14,5,10,31540.911296657734
1035065755,14,5,10,31058.322243465656
1035556462,14,5,10,1938.379508541143
1037689383,14,5,10,37930.39284743529
1061289615,14,5,10,283872.16375549027
1062867487,14,5,10,13190.444529657152
1063668113,14,5,10,19468.105639955113
1063721481,14,5,10,335339.4500855728
1064483626,14,5,10,172369.96337655585
1064587225,14,5,10,10708.243903711325
1064614421,14,5,10,152342.15417536427
1064646595,14,5,10,130864.23017317968
1066797131,14,5,10,71898.9148037373
1069872187,14,5,10,26315.210684548936
1085391770,14,5,10,21223.839700282602
1088105426,14,5,10,56054.52340089684
1088112515,14,5,10,217625.33196354684
1088136910,14,5,10,24505.135398210743
1088218093,14,5,10,134472.8534243485
1089781589,14,5,10,151296.72256991488
1089827822,14,5,10,48701.81259257324
1091814217,14,5,10,102211.47457758171
1093205481,14,5,10,56381.30321670211
1093460235,14,5,10,120613.50155288313
1100406492,14,5,10,50525.72304685418
1104772642,14,5,10,32228.37736360379
1105145372,14,5,10,20829.643122586567
1105151446,14,5,10,32386.049947486128
1105152913,14,5,10,18115.800915194475
1107699346,14,5,10,937025.1158282453
1107705014,14,5,10,196735.90043942598
1108166267,14,5,10,86993.55017590825
1178366721,14,5,10,86451.64162579979
1182041425,14,5,10,29229.818278054485
1276335264,14,5,10,375052.0297954473
1285920100,14,5,10,318014.40024550393
1354957437,14,5,10,264502.28766097664
1402591736,14,5,10,35687.9581136674
1556889332,14,5,10,48735.97510840572
1561695466,14,5,10,3487.990190693033
1574713555,14,5,10,824170.4980204034
1582267634,14,5,10,155098.6115954684
1585619152,14,5,10,58711.11112485817
1594262232,14,5,10,41388.707666608214
1594263670,14,5,10,78007.33400855334
1594271549,14,5,10,36309.44581006178
1617994924,14,5,10,62656.732796778815
1711757436,14,5,10,105373.44960374388
716679764,14,6,10,243105.91034865333
735286989,14,6,10,28597.85372382184
796628327,14,6,10,13289.477401780481
803656013,14,6,10,665663.7087050583
804245827,14,6,10,8823.767024841272
807444298,14,6,10,13559.753598150255
811224241,14,6,10,326148.35452664364
811350832,14,6,10,586314.9193272272
811405342,14,6,10,21887.59047993437
813036796,14,6,10,12885.879777085669
815378026,14,6,10,49663.32692934114
821340660,14,6,10,26913.408630748643
821851364,14,6,10,201114.2457941611
824008632,14,6,10,351548.8766381662
824014002,14,6,10,2986.006602558531
824093461,14,6,10,12416.59916635426
829628090,14,6,10,1767283.301296306
830443285,14,6,10,35167.11247887613
831771058,14,6,10,250032.71455608567
831990789,14,6,10,325471.93835417787
832793358,14,6,10,293292.45486413396
832928980,14,6,10,27515.345743609025
832932915,14,6,10,291357.5065302775
832947522,14,6,10,59736.84897492571
832962701,14,6,10,611966.833871687
833085457,14,6,10,76744.72636107824
833087665,14,6,10,207526.64970608716
836346869,14,6,10,19954.198948310015
836353167,14,6,10,633091.9503527388
837663879,14,6,10,290553.6983116231
837668025,14,6,10,381851.97770247323
837717257,14,6,10,3088.1255911563294
842058910,14,6,10,1439234.2079381752
845044335,14,6,10,131452.744093207
847162421,14,6,10,18725.65950400797
848151556,14,6,10,690075.1237124662
848764870,14,6,10,266182.99906056596
850549205,14,6,10,46923.14290355959
850562202,14,6,10,15611.122239328182
850564755,14,6,10,60047.53021942522
850575936,14,6,10,95395.53967899899
856030354,14,6,10,6466.50025288753
856030824,14,6,10,9266.792082749793
856065671,14,6,10,4088.7891374836713
860861951,14,6,10,45656.97498382421
863526628,14,6,10,460694.26562435523
868192553,14,6,10,847.1974830648857
869459445,14,6,10,148272.15509056894
929877038,14,6,10,10471.824815905733
943969594,14,6,10,445415.2383112205
943981017,14,6,10,178415.3611020788
1030393072,14,6,10,52335.22012202024
1035064903,14,6,10,32461.029503403715
1035065755,14,6,10,32097.363563869316
1035556462,14,6,10,2020.0148122008836
1037689383,14,6,10,41385.33072145833
1061289615,14,6,10,284270.07969038805
1062867487,14,6,10,14873.262305782126
1063668113,14,6,10,22200.842089268288
1063721481,14,6,10,336646.5046311817
1064483626,14,6,10,177607.66881437312
1064587225,14,6,10,10752.466699879627
1064614421,14,6,10,153515.19010083558
1064646595,14,6,10,130803.33916723856
1066797131,14,6,10,72402.7793602239
1069872187,14,6,10,30460.31370963165
1085391770,14,6,10,23155.580921764908
1088105426,14,6,10,58893.96681328371
1088112515,14,6,10,221338.71518188645
1088136910,14,6,10,26733.393539204273
1088218093,14,6,10,140858.13658700028
1089781589,14,6,10,159421.24052270025
1089827822,14,6,10,48926.934555062675
1091814217,14,6,10,108369.69474289965
1093205481,14,6,10,61418.389679752596
1093460235,14,6,10,125339.72632594206
1100406492,14,6,10,51839.02532307167
1104772642,14,6,10,32745.29678617368
1105145372,14,6,10,20981.83929338407
1105151446,14,6,10,32869.07617956808
1105152913,14,6,10,19164.706021959348
1107699346,14,6,10,942744.5238809003
1107705014,14,6,10,198883.34723282408
1108166267,14,6,10,90907.54658239314
1178366721,14,6,10,88735.09165436582
1182041425,14,6,10,33546.10566161195
1276335264,14,6,10,381975.1882748059
1285920100,14,6,10,319320.1191628031
1354957437,14,6,10,269363.2795952908
1402591736,14,6,10,35792.62891888547
1556889332,14,6,10,51200.49223788589
1561695466,14,6,10,4112.427551554233
1574713555,14,6,10,848242.8420173734
1582267634,14,6,10,171631.72308660374
1585619152,14,6,10,63224.025797799055
1594262232,14,6,10,47136.44065503509
1594263670,14,6,10,82973.63168598854
1594271549,14,6,10,41351.12305813969
1617994924,14,6,10,64339.405808047624
1711757436,14,6,10,108196.38526084342
716679764,14,7,10,254396.2535425007
735286989,14,7,10,32097.040612759476
796628327,14,7,10,13405.434638443478
803656013,14,7,10,685187.4517444813
804245827,14,7,10,8953.75592266227
807444298,14,7,10,13836.681664556658
811224241,14,7,10,330288.27457477327
811350832,14,7,10,590610.0717941353
811405342,14,7,10,23759.80779371949
813036796,14,7,10,13184.683887554116
815378026,14,7,10,52109.60409523326
821340660,14,7,10,27681.676273196077
821851364,14,7,10,203738.58244611963
824008632,14,7,10,358281.08578774583
824014002,14,7,10,3281.312323213709
824093461,14,7,10,12842.948168911415
829628090,14,7,10,1784371.0170667546
830443285,14,7,10,37115.72710305232
831771058,14,7,10,254522.6569517722
831990789,14,7,10,338333.3871623681
832793358,14,7,10,296930.5240952056
832928980,14,7,10,28707.663201959735
832932915,14,7,10,294580.0896040682
832947522,14,7,10,60200.269774559405
832962701,14,7,10,611839.313282278
833085457,14,7,10,85418.0539034378
833087665,14,7,10,215335.7972430251
836346869,14,7,10,20247.998544823102
836353167,14,7,10,643332.6594680522
837663879,14,7,10,290263.3057817499
837668025,14,7,10,384796.2769431095
837717257,14,7,10,3349.683006070292
842058910,14,7,10,1434198.4742152581
845044335,14,7,10,133937.64875654317
847162421,14,7,10,20841.20914402925
848151556,14,7,10,697680.7181350231
848764870,14,7,10,265640.559783502
850549205,14,7,10,49739.461059292575
850562202,14,7,10,16565.328304519164
850564755,14,7,10,66911.82565466336
850575936,14,7,10,101935.63473351192
856030354,14,7,10,6630.783510851711
856030824,14,7,10,9339.38848350024
856065671,14,7,10,4356.118578681512
860861951,14,7,10,46382.4948247364
863526628,14,7,10,471492.50402708625
868192553,14,7,10,900.7614579959223
869459445,14,7,10,150263.87597226206
929877038,14,7,10,10676.166247589525
943969594,14,7,10,445077.5433798175
943981017,14,7,10,180169.37622879737
1030393072,14,7,10,53186.61607294204
1035064903,14,7,10,33380.13363241714
1035065755,14,7,10,32614.735603571156
1035556462,14,7,10,2157.1459957011466
1037689383,14,7,10,45675.60172669122
1061289615,14,7,10,284166.5258922942
1062867487,14,7,10,16149.250743076926
1063668113,14,7,10,24809.583910169393
1063721481,14,7,10,339225.574775398
1064483626,14,7,10,184102.34557810175
1064587225,14,7,10,11015.230773242452
1064614421,14,7,10,154023.58147302427
1064646595,14,7,10,131165.49249850796
1066797131,14,7,10,72603.5512124836
1069872187,14,7,10,32065.739090298874
1085391770,14,7,10,24922.157490213416
1088105426,14,7,10,61218.39791735843
1088112515,14,7,10,222974.89604398282
1088136910,14,7,10,27195.322984545073
1088218093,14,7,10,144030.11414598167
1089781589,14,7,10,166864.9192019695
1089827822,14,7,10,48877.33624588825
1091814217,14,7,10,113387.2832536395
1093205481,14,7,10,65998.70832673035
1093460235,14,7,10,130479.31973895873
1100406492,14,7,10,54036.557888108786
1104772642,14,7,10,33700.64953542931
1105145372,14,7,10,21162.785909255523
1105151446,14,7,10,33232.91274365772
1105152913,14,7,10,20243.58451098606
1107699346,14,7,10,950249.8315039228
1107705014,14,7,10,201807.79273135067
1108166267,14,7,10,94385.72435036214
1178366721,14,7,10,91754.44671269032
1182041425,14,7,10,37408.799533525205
1276335264,14,7,10,382630.85159381625
1285920100,14,7,10,320079.0949679638
1354957437,14,7,10,274926.0255423835
1402591736,14,7,10,37667.95478629347
1556889332,14,7,10,55715.514018513415
1561695466,14,7,10,4669.941742048548
1574713555,14,7,10,854635.9993221874
1582267634,14,7,10,187941.31661048922
1585619152,14,7,10,67246.7930295934
1594262232,14,7,10,52447.76346341941
1594263670,14,7,10,87648.83192441592
1594271549,14,7,10,47550.18349495642
1617994924,14,7,10,67568.03239687603
1711757436,14,7,10,111232.86585951943
716679764,14,8,10,264077.6168327765
735286989,14,8,10,35355.76820518489
796628327,14,8,10,13320.250625554196
803656013,14,8,10,687178.3323708704
804245827,14,8,10,9135.736189354708
807444298,14,8,10,13835.984782320686
811224241,14,8,10,328115.2832426496
811350832,14,8,10,591335.643383314
811405342,14,8,10,25431.191054131763
813036796,14,8,10,13086.024431527549
815378026,14,8,10,57239.41203248159
821340660,14,8,10,29214.809229057246
821851364,14,8,10,219353.27480375732
824008632,14,8,10,366369.157350263
824014002,14,8,10,3580.1886444000233
824093461,14,8,10,13391.712564355928
829628090,14,8,10,1777107.8431280944
830443285,14,8,10,39480.421640450215
831771058,14,8,10,252768.61214159522
831990789,14,8,10,346344.24422448874
832793358,14,8,10,297647.85754400416
832928980,14,8,10,30332.62624000468
832932915,14,8,10,295504.54912084574
832947522,14,8,10,61949.76207124385
832962701,14,8,10,611488.4225335288
833085457,14,8,10,88812.83430689135
833087665,14,8,10,223147.43996236997
836346869,14,8,10,20704.748488355504
836353167,14,8,10,655288.1729656502
837663879,14,8,10,289771.01236400765
837668025,14,8,10,385687.4618800516
837717257,14,8,10,3490.1531267013156
842058910,14,8,10,1437056.59678486
845044335,14,8,10,137876.84330251178
847162421,14,8,10,23104.169150975915
848151556,14,8,10,698340.6617184593
848764870,14,8,10,267866.4720283072
850549205,14,8,10,52839.33678697701
850562202,14,8,10,17547.048616690437
850564755,14,8,10,71427.71606696688
850575936,14,8,10,109072.13330035357
856030354,14,8,10,6849.178764026112
856030824,14,8,10,9789.484630253895
856065671,14,8,10,4522.048546221733
860861951,14,8,10,46500.409036716344
863526628,14,8,10,474128.55672561453
868192553,14,8,10,936.7195978650893
869459445,14,8,10,152230.72491390255
929877038,14,8,10,11179.032770238855
943969594,14,8,10,447930.56536841067
943981017,14,8,10,182347.2378364523
1030393072,14,8,10,52982.884660382995
1035064903,14,8,10,33769.89846300276
1035065755,14,8,10,33262.744437879584
1035556462,14,8,10,2171.93273775643
1037689383,14,8,10,49591.72114292765
1061289615,14,8,10,284997.64332957764
1062867487,14,8,10,17047.339030655887
1063668113,14,8,10,28000.078681326628
1063721481,14,8,10,339814.36541059695
1064483626,14,8,10,188893.0831886669
1064587225,14,8,10,10808.38300275471
1064614421,14,8,10,154607.2847303283
1064646595,14,8,10,131783.24433893576
1066797131,14,8,10,73059.61011931363
1069872187,14,8,10,33615.5708210775
1085391770,14,8,10,26560.093334229907
1088105426,14,8,10,63986.926836792976
1088112515,14,8,10,228486.60357917298
1088136910,14,8,10,28698.735887336217
1088218093,14,8,10,146173.17866808287
1089781589,14,8,10,174399.02715375292
1089827822,14,8,10,48999.07831594906
1091814217,14,8,10,120112.54852085601
1093205481,14,8,10,72872.06026406628
1093460235,14,8,10,134507.6003747616
1100406492,14,8,10,55716.11211832118
1104772642,14,8,10,34235.5150546319
1105145372,14,8,10,21257.510866081324
1105151446,14,8,10,33891.51028038103
1105152913,14,8,10,20864.415321697576
1107699346,14,8,10,957967.5749545248
1107705014,14,8,10,204339.02056722334
1108166267,14,8,10,99301.16479576915
1178366721,14,8,10,93889.89052841914
1182041425,14,8,10,41335.70909212802
1276335264,14,8,10,391922.11361377937
1285920100,14,8,10,320914.0206704387
1354957437,14,8,10,278261.48247005715
1402591736,14,8,10,37086.8999913311
1556889332,14,8,10,58435.738404520365
1561695466,14,8,10,5191.780578144868
1574713555,14,8,10,872851.6627962457
1582267634,14,8,10,202519.97307114446
1585619152,14,8,10,71665.05325999939
1594262232,14,8,10,56890.7262439164
1594263670,14,8,10,91278.23192597007
1594271549,14,8,10,52524.02852478512
1617994924,14,8,10,67875.38619710386
1711757436,14,8,10,113279.47085737334
716679764,14,9,10,273143.96259290585
735286989,14,9,10,38533.962718615294
796628327,14,9,10,13356.363096417865
803656013,14,9,10,692507.0476736012
804245827,14,9,10,9361.780587174531
807444298,14,9,10,13942.695883763112
811224241,14,9,10,326051.00375136296
811350832,14,9,10,591062.6954523092
811405342,14,9,10,25691.33552995214
813036796,14,9,10,13244.157799898876
815378026,14,9,10,61019.84030303642
821340660,14,9,10,30681.82250194119
821851364,14,9,10,226255.08312585176
824008632,14,9,10,370286.58292566426
824014002,14,9,10,3776.409430138914
824093461,14,9,10,13977.34022643759
829628090,14,9,10,1787251.9027925471
830443285,14,9,10,41862.964648345966
831771058,14,9,10,253016.51423972828
831990789,14,9,10,355150.4975843341
832793358,14,9,10,300629.5341204558
832928980,14,9,10,31655.510477871663
832932915,14,9,10,296791.6674559985
832947522,14,9,10,62724.32437108376
832962701,14,9,10,610837.6102185803
833085457,14,9,10,95514.67021875516
833087665,14,9,10,232738.07891752623
836346869,14,9,10,20888.98333125162
836353167,14,9,10,665910.9118966066
837663879,14,9,10,288754.87582497846
837668025,14,9,10,390164.10234844324
837717257,14,9,10,3837.627251441951
842058910,14,9,10,1436098.0552472277
845044335,14,9,10,141459.85083472994
847162421,14,9,10,24985.11683183813
848151556,14,9,10,703129.5342923804
848764870,14,9,10,268299.0002010925
850549205,14,9,10,54779.67458831763
850562202,14,9,10,18705.718380882045
850564755,14,9,10,78012.97669786337
850575936,14,9,10,116332.25493880079
856030354,14,9,10,7062.890038564319
856030824,14,9,10,10162.933804505208
856065671,14,9,10,4744.6183019264845
860861951,14,9,10,46990.32749025834
863526628,14,9,10,479197.21378054714
868192553,14,9,10,943.8584127695058
869459445,14,9,10,155095.61017423047
929877038,14,9,10,11558.391988534495
943969594,14,9,10,447843.1194150635
943981017,14,9,10,182122.0918253865
1030393072,14,9,10,53200.21040021804
1035064903,14,9,10,34481.07698239351
1035065755,14,9,10,33794.51656844348
1035556462,14,9,10,2278.928480555277
1037689383,14,9,10,53744.09443547421
1061289615,14,9,10,285280.0799307857
1062867487,14,9,10,18281.341612469078
1063668113,14,9,10,30825.489201319957
1063721481,14,9,10,342156.21484364534
1064483626,14,9,10,195551.23717931146
1064587225,14,9,10,10701.040350208645
1064614421,14,9,10,155406.17127186412
1064646595,14,9,10,131550.04259712063
1066797131,14,9,10,73553.47118973793
1069872187,14,9,10,35669.569128590745
1085391770,14,9,10,28704.118215401984
1088105426,14,9,10,66460.39170861845
1088112515,14,9,10,231464.21030112164
1088136910,14,9,10,29935.81243906927
1088218093,14,9,10,149295.19728933403
1089781589,14,9,10,181920.1125551276
1089827822,14,9,10,49006.27025794718
1091814217,14,9,10,123973.03267609607
1093205481,14,9,10,78004.40167474117
1093460235,14,9,10,139640.30295384087
1100406492,14,9,10,57458.99548883737
1104772642,14,9,10,34643.61360624164
1105145372,14,9,10,21367.6078920984
1105151446,14,9,10,34345.82912740904
1105152913,14,9,10,21696.03349719557
1107699346,14,9,10,969087.7911442294
1107705014,14,9,10,204493.72857482126
1108166267,14,9,10,101354.6905251271
1178366721,14,9,10,95949.67376683919
1182041425,14,9,10,45367.11568519342
1276335264,14,9,10,392669.4926435003
1285920100,14,9,10,321434.975367625
1354957437,14,9,10,286344.76150476345
1402591736,14,9,10,36267.38735254793
1556889332,14,9,10,62799.860141903686
1561695466,14,9,10,5760.290634781968
1574713555,14,9,10,878765.8869977137
1582267634,14,9,10,218055.1483028551
1585619152,14,9,10,75896.6311725624
1594262232,14,9,10,62788.07490253236
1594263670,14,9,10,95151.1589469489
1594271549,14,9,10,57754.32239847512
1617994924,14,9,10,70318.34546163162
1711757436,14,9,10,117242.5957253215
716679764,14,10,10,280096.6819082387
735286989,14,10,10,41323.04092803301
796628327,14,10,10,13370.722769118656
803656013,14,10,10,705897.1988525582
804245827,14,10,10,9650.438267707932
807444298,14,10,10,14091.811848158073
811224241,14,10,10,326324.4013837298
811350832,14,10,10,592771.2618869211
811405342,14,10,10,27075.75196056579
813036796,14,10,10,13377.791244955859
815378026,14,10,10,64835.86545215073
821340660,14,10,10,31706.419447610457
821851364,14,10,10,236134.53697639474
824008632,14,10,10,376110.3282273632
824014002,14,10,10,4145.842111167531
824093461,14,10,10,14379.550700164558
829628090,14,10,10,1796293.1885417053
830443285,14,10,10,43705.01810592787
831771058,14,10,10,256982.83986567578
831990789,14,10,10,367376.245288663
832793358,14,10,10,302668.2619111666
832928980,14,10,10,32977.87107780762
832932915,14,10,10,298075.06788486853
832947522,14,10,10,64159.43827384487
832962701,14,10,10,611317.9559060056
833085457,14,10,10,100113.03690853102
833087665,14,10,10,237380.48380451684
836346869,14,10,10,21261.273000223428
836353167,14,10,10,674500.9056698757
837663879,14,10,10,288594.73179201374
837668025,14,10,10,390551.6615296347
837717257,14,10,10,3994.388479627109
842058910,14,10,10,1439349.1773875204
845044335,14,10,10,144816.17993740214
847162421,14,10,10,27079.752405595158
848151556,14,10,10,710794.0328686684
848764870,14,10,10,268285.1242707681
850549205,14,10,10,57014.667718731886
850562202,14,10,10,19751.558773928602
850564755,14,10,10,84509.49516465951
850575936,14,10,10,123447.78670522373
856030354,14,10,10,7299.519677551745
856030824,14,10,10,10439.064467253731
856065671,14,10,10,4854.908597560754
860861951,14,10,10,47302.14717381161
863526628,14,10,10,486617.4377285568
868192553,14,10,10,1050.8988903036698
869459445,14,10,10,155535.67820604332
929877038,14,10,10,11832.728277531432
943969594,14,10,10,449895.9591281188
943981017,14,10,10,181388.57009741312
1030393072,14,10,10,53197.30001038317
1035064903,14,10,10,34824.57726648172
1035065755,14,10,10,34298.4739522635
1035556462,14,10,10,2340.566353231512
1037689383,14,10,10,57612.22109119836
1061289615,14,10,10,284764.64826075773
1062867487,14,10,10,19131.40932110673
1063668113,14,10,10,32677.060512385524
1063721481,14,10,10,341970.0764020307
1064483626,14,10,10,200721.25984352987
1064587225,14,10,10,10754.369067572425
1064614421,14,10,10,155965.5382399689
1064646595,14,10,10,132408.14783508028
1066797131,14,10,10,73965.99715594444
1069872187,14,10,10,37267.03177332188
1085391770,14,10,10,30520.66823785008
1088105426,14,10,10,68815.08359790567
1088112515,14,10,10,236783.24070836426
1088136910,14,10,10,30491.0377470798
1088218093,14,10,10,159642.22396311746
1089781589,14,10,10,188729.9528483358
1089827822,14,10,10,49164.48775486152
1091814217,14,10,10,124266.60379666752
1093205481,14,10,10,83717.30025396451
1093460235,14,10,10,144523.19994726067
1100406492,14,10,10,58823.644618152946
1104772642,14,10,10,35593.410159342166
1105145372,14,10,10,21660.338852571982
1105151446,14,10,10,34675.142020661995
1105152913,14,10,10,23202.24105310515
1107699346,14,10,10,976306.8019088472
1107705014,14,10,10,207301.4015016049
1108166267,14,10,10,101559.73152500708
1178366721,14,10,10,97363.66448344177
1182041425,14,10,10,48603.08625750927
1276335264,14,10,10,401292.99497036793
1285920100,14,10,10,322621.9792183349
1354957437,14,10,10,292342.017645174
1402591736,14,10,10,36692.47342611999
1556889332,14,10,10,64225.878906434795
1561695466,14,10,10,6273.732726084847
1574713555,14,10,10,907901.6018899761
1582267634,14,10,10,232418.84271303136
1585619152,14,10,10,81547.8384980677
1594262232,14,10,10,67120.99064801895
1594263670,14,10,10,98896.03289229807
1594271549,14,10,10,64233.397512704796
1617994924,14,10,10,71558.90175621003
1711757436,14,10,10,119472.65598020532
716679764,14,11,10,287332.46535296424
735286989,14,11,10,44298.39350636092
796628327,14,11,10,13646.85340555477
803656013,14,11,10,729616.2516906766
804245827,14,11,10,9647.458091334596
807444298,14,11,10,14370.721872710505
811224241,14,11,10,329173.0788160469
811350832,14,11,10,591144.2843593196
811405342,14,11,10,27948.129122284514
813036796,14,11,10,13825.047412182235
815378026,14,11,10,70355.32804251483
821340660,14,11,10,32378.632441088295
821851364,14,11,10,238009.58782232215
824008632,14,11,10,377200.03510371526
824014002,14,11,10,4346.213723824564
824093461,14,11,10,14872.100641956786
829628090,14,11,10,1809043.0228988281
830443285,14,11,10,45884.106679518736
831771058,14,11,10,263670.30451172043
831990789,14,11,10,377715.172437259
832793358,14,11,10,302995.36412718217
832928980,14,11,10,34351.251007264844
832932915,14,11,10,299145.85379409126
832947522,14,11,10,63761.09120877084
832962701,14,11,10,611653.3962884644
833085457,14,11,10,106651.91678950326
833087665,14,11,10,251629.29828448052
836346869,14,11,10,21481.336936802738
836353167,14,11,10,679941.5066762228
837663879,14,11,10,288993.24721608986
837668025,14,11,10,398275.9293990792
837717257,14,11,10,4247.727692999429
842058910,14,11,10,1443218.047491561
845044335,14,11,10,150635.20354650094
847162421,14,11,10,28564.694901053655
848151556,14,11,10,712982.0164104364
848764870,14,11,10,267768.33472940343
850549205,14,11,10,56686.97391116618
850562202,14,11,10,20821.91511726391
850564755,14,11,10,90309.33983861862
850575936,14,11,10,128020.1721012953
856030354,14,11,10,7612.61593706247
856030824,14,11,10,10590.566737268098
856065671,14,11,10,4847.5706670991385
860861951,14,11,10,47893.79283741923
863526628,14,11,10,493165.62247032014
868192553,14,11,10,986.4844554202077
869459445,14,11,10,158577.21167412022
929877038,14,11,10,12146.507580505307
943969594,14,11,10,448737.72652486304
943981017,14,11,10,182256.72599710498
1030393072,14,11,10,53535.74846785756
1035064903,14,11,10,35256.30723617978
1035065755,14,11,10,35238.9775651407
1035556462,14,11,10,2430.18889548267
1037689383,14,11,10,60999.86289953627
1061289615,14,11,10,284684.84875567653
1062867487,14,11,10,20122.537633561795
1063668113,14,11,10,35183.54965936049
1063721481,14,11,10,344687.58389858843
1064483626,14,11,10,207632.40320812227
1064587225,14,11,10,11070.74144270197
1064614421,14,11,10,156061.80748043838
1064646595,14,11,10,132518.48833085995
1066797131,14,11,10,74107.98470667709
1069872187,14,11,10,39400.95295319766
1085391770,14,11,10,31993.476017714544
1088105426,14,11,10,71952.54456021175
1088112515,14,11,10,232411.86466718995
1088136910,14,11,10,32293.906846000435
1088218093,14,11,10,153859.18858102048
1089781589,14,11,10,199342.9516546043
1089827822,14,11,10,49155.22236070447
1091814217,14,11,10,128135.89619744226
1093205481,14,11,10,88217.69738094218
1093460235,14,11,10,148448.25220441568
1100406492,14,11,10,60175.08063405265
1104772642,14,11,10,36470.26610450861
1105145372,14,11,10,21834.04882429756
1105151446,14,11,10,34948.29860262277
1105152913,14,11,10,23466.463515301824
1107699346,14,11,10,993641.1010681101
1107705014,14,11,10,209192.85785482783
1108166267,14,11,10,106229.39647163617
1178366721,14,11,10,100979.5048167046
1182041425,14,11,10,53474.76064111653
1276335264,14,11,10,403393.58033202594
1285920100,14,11,10,322293.20636894426
1354957437,14,11,10,291341.07002608746
1402591736,14,11,10,38208.113043771926
1556889332,14,11,10,69980.41240338617
1561695466,14,11,10,6957.862227482745
1574713555,14,11,10,928598.8585625922
1582267634,14,11,10,249101.84911675192
1585619152,14,11,10,88426.29293865358
1594262232,14,11,10,71400.17819336805
1594263670,14,11,10,100445.20773473637
1594271549,14,11,10,69970.47810953601
1617994924,14,11,10,74816.28212378366
1711757436,14,11,10,123301.45730821998
716679764,14,12,10,298443.6682220992
735286989,14,12,10,47912.2413640426
796628327,14,12,10,13729.819861328564
803656013,14,12,10,731240.8942689515
804245827,14,12,10,10048.849497370293
807444298,14,12,10,14535.900694070035
811224241,14,12,10,332056.7616441411
811350832,14,12,10,592453.442687086
811405342,14,12,10,29277.006764922553
813036796,14,12,10,13871.262012310002
815378026,14,12,10,71603.16309058333
821340660,14,12,10,34754.29298005604
821851364,14,12,10,262350.34749560937
824008632,14,12,10,385045.30319339567
824014002,14,12,10,4663.689090816112
824093461,14,12,10,15699.394279746
829628090,14,12,10,1812654.2459157642
830443285,14,12,10,48476.73435934575
831771058,14,12,10,263705.94860672083
831990789,14,12,10,387597.4505214958
832793358,14,12,10,305384.64012223115
832928980,14,12,10,35114.087826025
832932915,14,12,10,300615.5616279286
832947522,14,12,10,64579.04845205293
832962701,14,12,10,613813.0489545913
833085457,14,12,10,110790.58362453853
833087665,14,12,10,263126.2698088707
836346869,14,12,10,21851.763789576595
836353167,14,12,10,693081.5316640048
837663879,14,12,10,290225.7492239008
837668025,14,12,10,395565.926863972
837717257,14,12,10,4519.2058705027375
